Country,Region,Market,Product,Date,Open,High,Low,Close,Currency
Nigeria,Market Average,Market Average,bread,01/09/2010,22.65,23.52,21.77,23.48,NGN
Nigeria,Market Average,Market Average,bread,01/10/2010,23.36,24.23,22.49,24.12,NGN
Nigeria,Market Average,Market Average,bread,01/11/2010,24.35,25.23,23.46,23.84,NGN
Nigeria,Market Average,Market Average,bread,01/12/2010,23.75,24.62,22.3,22.3,NGN
Nigeria,Market Average,Market Average,bread,01/01/2011,21.8,22.63,20.97,22.2,NGN
Nigeria,Market Average,Market Average,bread,01/02/2011,22.04,22.83,21.24,21.34,NGN
Nigeria,Market Average,Market Average,bread,01/03/2011,20.99,22.04,20.22,22.04,NGN
Nigeria,Market Average,Market Average,bread,01/04/2011,22.24,23.49,21.45,23.49,NGN
Nigeria,Market Average,Market Average,bread,01/05/2011,24.04,24.9,23.14,23.14,NGN
Nigeria,Market Average,Market Average,bread,01/06/2011,23.17,24.97,22.34,24.97,NGN
Nigeria,Market Average,Market Average,bread,01/07/2011,25.71,26.67,24.18,24.18,NGN
Nigeria,Market Average,Market Average,bread,01/08/2011,24.02,26.72,23.1,26.72,NGN
Nigeria,Market Average,Market Average,bread,01/09/2011,27.82,28.95,25.52,25.52,NGN
Nigeria,Market Average,Market Average,bread,01/10/2011,25.18,26.25,24.1,25.69,NGN
Nigeria,Market Average,Market Average,bread,01/11/2011,25.9,26.96,24.84,26.78,NGN
Nigeria,Market Average,Market Average,bread,01/12/2011,27.02,28.12,25.92,26.87,NGN
Nigeria,Market Average,Market Average,bread,01/01/2012,27.13,28.21,25.62,25.62,NGN
Nigeria,Market Average,Market Average,bread,01/02/2012,25.11,27.67,24.06,27.67,NGN
Nigeria,Market Average,Market Average,bread,01/03/2012,28.52,29.72,27.31,27.36,NGN
Nigeria,Market Average,Market Average,bread,01/04/2012,27.22,29.15,26.08,29.15,NGN
Nigeria,Market Average,Market Average,bread,01/05/2012,30.07,31.51,28.8,31.51,NGN
Nigeria,Market Average,Market Average,bread,01/06/2012,32.37,33.71,30.85,30.85,NGN
Nigeria,Market Average,Market Average,bread,01/07/2012,31.06,32.37,29.72,29.72,NGN
Nigeria,Market Average,Market Average,bread,01/08/2012,29.22,32.14,27.97,32.14,NGN
Nigeria,Market Average,Market Average,bread,01/09/2012,33.14,34.59,31.22,31.22,NGN
Nigeria,Market Average,Market Average,bread,01/10/2012,30.88,32.25,29.51,30.96,NGN
Nigeria,Market Average,Market Average,bread,01/11/2012,31.06,32.4,29.72,30.02,NGN
Nigeria,Market Average,Market Average,bread,01/12/2012,29.48,30.77,28.2,29.38,NGN
Nigeria,Market Average,Market Average,bread,01/01/2013,29.24,31.56,28.02,31.56,NGN
Nigeria,Market Average,Market Average,bread,01/02/2013,32.16,34.27,30.79,34.27,NGN
Nigeria,Market Average,Market Average,bread,01/03/2013,35.63,37.12,34.15,36.25,NGN
Nigeria,Market Average,Market Average,bread,01/04/2013,37.19,39.55,35.65,39.55,NGN
Nigeria,Market Average,Market Average,bread,01/05/2013,41.27,42.99,39.56,41.98,NGN
Nigeria,Market Average,Market Average,bread,01/06/2013,43.15,45.85,41.39,45.85,NGN
Nigeria,Market Average,Market Average,bread,01/07/2013,47.91,49.88,45.93,47.26,NGN
Nigeria,Market Average,Market Average,bread,01/08/2013,48.05,50.01,46.1,47.51,NGN
Nigeria,Market Average,Market Average,bread,01/09/2013,48.06,51.11,46.11,51.11,NGN
Nigeria,Market Average,Market Average,bread,01/10/2013,52.44,54.58,50.31,52.45,NGN
Nigeria,Market Average,Market Average,bread,01/11/2013,53.4,59.84,51.29,59.84,NGN
Nigeria,Market Average,Market Average,bread,01/12/2013,63.09,65.85,60.34,60.36,NGN
Nigeria,Market Average,Market Average,bread,01/01/2014,61.23,63.82,58.64,61.41,NGN
Nigeria,Market Average,Market Average,bread,01/02/2014,62.24,67.19,59.58,67.19,NGN
Nigeria,Market Average,Market Average,bread,01/03/2014,69.51,72.5,66.53,71.41,NGN
Nigeria,Market Average,Market Average,bread,01/04/2014,73.7,86.73,70.63,86.73,NGN
Nigeria,Market Average,Market Average,bread,01/05/2014,93,97.39,88.61,90.9,NGN
Nigeria,Market Average,Market Average,bread,01/06/2014,93.83,112.6,89.66,112.6,NGN
Nigeria,Market Average,Market Average,bread,01/07/2014,121.3,167.22,115.18,167.22,NGN
Nigeria,Market Average,Market Average,bread,01/08/2014,179.98,221.19,171.23,221.19,NGN
Nigeria,Market Average,Market Average,bread,01/09/2014,240.68,252.89,228.46,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/10/2014,262.15,275.16,247.52,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/11/2014,252.43,265.68,239.18,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/12/2014,248.26,261.06,235.47,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/01/2015,248.4,261.05,235.74,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/02/2015,247.1,259.47,234.74,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/03/2015,247.9,260.05,235.74,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/04/2015,247.07,258.99,235.16,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/05/2015,247.8,259.49,236.11,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/06/2015,247.17,258.63,235.7,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/07/2015,247.78,259.03,236.53,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/08/2015,247.21,258.25,236.17,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/09/2015,247.74,258.57,236.91,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/10/2015,247.27,257.89,236.64,247.54,NGN
Nigeria,Market Average,Market Average,bread,01/11/2015,247.73,258.15,237.3,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/12/2015,247.34,257.56,237.11,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/01/2016,247.72,257.76,237.69,247.52,NGN
Nigeria,Market Average,Market Average,bread,01/02/2016,247.41,257.25,220.86,220.86,NGN
Nigeria,Market Average,Market Average,bread,01/03/2016,212.29,221.98,186.15,186.15,NGN
Nigeria,Market Average,Market Average,bread,01/04/2016,174.17,182.79,156.9,156.9,NGN
Nigeria,Market Average,Market Average,bread,01/05/2016,145.55,152.95,138.15,140,NGN
Nigeria,Market Average,Market Average,bread,01/06/2016,132.19,140,125.77,140,NGN
Nigeria,Market Average,Market Average,bread,01/07/2016,137.95,144.44,131.45,140,NGN
Nigeria,Market Average,Market Average,bread,01/08/2016,139.29,164,133,164,NGN
Nigeria,Market Average,Market Average,bread,01/09/2016,174.17,200,165.1,200,NGN
Nigeria,Market Average,Market Average,bread,01/10/2016,214.98,225.7,200,200,NGN
Nigeria,Market Average,Market Average,bread,01/11/2016,204.1,215.05,193.15,200,NGN
Nigeria,Market Average,Market Average,bread,01/12/2016,201.22,211.78,190.66,200,NGN
Nigeria,Market Average,Market Average,bread,01/01/2017,200.28,210.73,189.82,195.77,NGN
Nigeria,Market Average,Market Average,bread,01/02/2017,194.39,204.41,184.36,188.25,NGN
Nigeria,Market Average,Market Average,bread,01/03/2017,185.35,194.88,175.82,178.44,NGN
Nigeria,Market Average,Market Average,bread,01/04/2017,174.46,183.37,165.54,167.33,NGN
Nigeria,Market Average,Market Average,bread,01/05/2017,162.69,170.96,154.42,155.78,NGN
Nigeria,Market Average,Market Average,bread,01/06/2017,150.87,158.48,143.25,145.02,NGN
Nigeria,Market Average,Market Average,bread,01/07/2017,140.31,147.31,131.36,131.36,NGN
Nigeria,Market Average,Market Average,bread,01/08/2017,125.84,132.23,119.46,124.04,NGN
Nigeria,Market Average,Market Average,bread,01/09/2017,120.37,178.43,114.53,178.43,NGN
Nigeria,Market Average,Market Average,bread,01/10/2017,188.52,199.32,177.72,192.67,NGN
Nigeria,Market Average,Market Average,bread,01/11/2017,199.92,210.11,189.73,198.25,NGN
Nigeria,Market Average,Market Average,bread,01/12/2017,203.08,214.03,192.12,209.88,NGN
Nigeria,Market Average,Market Average,bread,01/01/2018,214.93,226.04,203.82,208.54,NGN
Nigeria,Market Average,Market Average,bread,01/02/2018,209.74,220.77,198.71,217.21,NGN
Nigeria,Market Average,Market Average,bread,01/03/2018,220.64,231.9,209.38,210.63,NGN
Nigeria,Market Average,Market Average,bread,01/04/2018,209.05,219.92,198.18,201,NGN
Nigeria,Market Average,Market Average,bread,01/05/2018,197.63,207.83,187.42,206.14,NGN
Nigeria,Market Average,Market Average,bread,01/06/2018,207.12,217.5,196.73,210.93,NGN
Nigeria,Market Average,Market Average,bread,01/07/2018,212.77,223.16,202.38,207.38,NGN
Nigeria,Market Average,Market Average,bread,01/08/2018,206.62,224.39,196.53,224.39,NGN
Nigeria,Market Average,Market Average,bread,01/09/2018,231.03,242.29,219.77,229.63,NGN
Nigeria,Market Average,Market Average,bread,01/10/2018,232.57,269.22,221.55,269.22,NGN
Nigeria,Market Average,Market Average,bread,01/11/2018,287.84,303,272.68,275.16,NGN
Nigeria,Market Average,Market Average,bread,01/12/2018,280.09,294.29,265.89,277.15,NGN
Nigeria,Market Average,Market Average,bread,01/01/2019,281.37,295.93,266.82,275.95,NGN
Nigeria,Market Average,Market Average,bread,01/02/2019,274.71,288.7,260.71,274.17,NGN
Nigeria,Market Average,Market Average,bread,01/03/2019,275.01,288.76,261.26,275.24,NGN
Nigeria,Market Average,Market Average,bread,01/04/2019,274.29,287.77,260.8,281.78,NGN
Nigeria,Market Average,Market Average,bread,01/05/2019,285.36,299.01,271.71,283.48,NGN
Nigeria,Market Average,Market Average,bread,01/06/2019,283.55,296.97,270.12,284.32,NGN
Nigeria,Market Average,Market Average,bread,01/07/2019,286,299.23,272.76,283.97,NGN
Nigeria,Market Average,Market Average,bread,01/08/2019,283.07,296.03,270.11,283.08,NGN
Nigeria,Market Average,Market Average,bread,01/09/2019,283.63,296.31,270.95,282.16,NGN
Nigeria,Market Average,Market Average,bread,01/10/2019,280.99,293.39,268.59,281.53,NGN
Nigeria,Market Average,Market Average,bread,01/11/2019,281.9,294.04,269.77,281.12,NGN
Nigeria,Market Average,Market Average,bread,01/12/2019,280.27,292.16,268.38,280.56,NGN
Nigeria,Market Average,Market Average,bread,01/01/2020,280.87,292.51,269.22,281,NGN
Nigeria,Market Average,Market Average,bread,01/02/2020,280.6,292.03,178.08,178.08,NGN
Nigeria,Market Average,Market Average,bread,01/03/2020,167.05,193.55,157.91,193.55,NGN
Nigeria,Market Average,Market Average,bread,01/04/2020,197.38,207.63,187.13,207.01,NGN
Nigeria,Market Average,Market Average,bread,01/05/2020,211.68,222.35,193.52,193.52,NGN
Nigeria,Market Average,Market Average,bread,01/06/2020,191.05,201.37,178.15,178.15,NGN
Nigeria,Market Average,Market Average,bread,01/07/2020,172.07,181.42,162.72,175.2,NGN
Nigeria,Market Average,Market Average,bread,01/08/2020,173.29,182.32,164.27,172.32,NGN
Nigeria,Market Average,Market Average,bread,01/09/2020,170.15,178.86,161.45,170.68,NGN
Nigeria,Market Average,Market Average,bread,01/10/2020,170.15,178.62,161.69,173.73,NGN
Nigeria,Market Average,Market Average,bread,01/11/2020,174.17,182.65,165.7,169.2,NGN
Nigeria,Market Average,Market Average,bread,01/12/2020,168.06,176.19,159.92,170.54,NGN
Nigeria,Market Average,Market Average,bread,01/01/2021,170.58,178.62,162.54,170.97,NGN
Nigeria,Market Average,Market Average,bread,01/02/2021,171.2,179.11,163.29,171.87,NGN
Nigeria,Market Average,Market Average,bread,01/03/2021,172.19,179.99,135.64,135.64,NGN
Nigeria,Market Average,Market Average,bread,01/04/2021,127.18,134.67,100,100,NGN
Nigeria,Market Average,Market Average,bread,01/05/2021,92.63,100,87.29,100,NGN
Nigeria,Market Average,Market Average,bread,01/06/2021,98.04,103.49,92.59,100,NGN
Nigeria,Market Average,Market Average,bread,01/07/2021,99.37,104.62,94.12,100,NGN
Nigeria,Market Average,Market Average,bread,01/08/2021,99.89,105.09,94.68,100,NGN
Nigeria,Market Average,Market Average,bread,01/09/2021,99.9,104.98,94.82,100,NGN
Nigeria,Market Average,Market Average,bread,01/10/2021,100.05,105.04,95.05,100,NGN
Nigeria,Market Average,Market Average,bread,01/11/2021,100.01,104.9,95.11,100,NGN
Nigeria,Market Average,Market Average,bread,01/12/2021,100.07,104.88,95.26,100,NGN
Nigeria,Market Average,Market Average,bread,01/01/2022,100,104.72,95.29,100,NGN
Nigeria,Market Average,Market Average,bread,01/02/2022,100.01,104.63,95.38,100,NGN
Nigeria,Market Average,Market Average,bread,01/03/2022,100,104.53,95.46,100,NGN
Nigeria,Market Average,Market Average,bread,01/04/2022,100.03,104.48,95.58,100,NGN
Nigeria,Market Average,Market Average,bread,01/05/2022,99.95,104.32,95.58,100,NGN
Nigeria,Market Average,Market Average,bread,01/06/2022,100.02,104.3,95.74,100,NGN
Nigeria,Market Average,Market Average,bread,01/07/2022,99.98,104.18,95.78,100,NGN
Nigeria,Market Average,Market Average,bread,01/08/2022,100.05,104.17,95.93,100,NGN
Nigeria,Market Average,Market Average,bread,01/09/2022,99.97,104.02,95.93,100,NGN
Nigeria,Market Average,Market Average,bread,01/10/2022,100,103.97,96.04,100,NGN
Nigeria,Market Average,Market Average,bread,01/11/2022,99.96,103.85,96.07,100,NGN
Nigeria,Market Average,Market Average,bread,01/12/2022,100,103.82,96.18,100,NGN
Nigeria,Market Average,Market Average,bread,01/01/2023,99.99,103.74,96.25,100,NGN
Nigeria,Market Average,Market Average,bread,01/02/2023,99.99,130.51,96.32,130.51,NGN
Nigeria,Market Average,Market Average,bread,01/03/2023,138.98,145.39,131.12,131.12,NGN
Nigeria,Market Average,Market Average,bread,01/04/2023,132.77,138.49,127.04,129.84,NGN
Nigeria,Market Average,Market Average,bread,01/05/2023,130.65,136.54,124.77,128.84,NGN
Nigeria,Market Average,Market Average,bread,01/06/2023,128.01,133.59,122.43,133.4,NGN
Nigeria,Market Average,Market Average,bread,01/07/2023,135.58,144.51,129.73,144.51,NGN
Nigeria,Market Average,Market Average,bread,01/08/2023,148.69,155.07,142.31,145.18,NGN
Nigeria,Market Average,Market Average,bread,01/09/2023,146.89,153.13,140.66,144.45,NGN
Nigeria,Market Average,Market Average,bread,01/10/2023,144.36,150.49,138.24,149.89,NGN
Nigeria,Market Average,Market Average,bread,01/11/2023,152.24,158.55,145.93,156.88,NGN
Nigeria,Market Average,Market Average,bread,01/12/2023,159.7,166.21,153.2,159.32,NGN
Nigeria,Market Average,Market Average,bread,01/01/2024,161.21,167.68,154.75,164.88,NGN
Nigeria,Market Average,Market Average,bread,01/02/2024,167.24,186.6,160.63,186.6,NGN
Nigeria,Market Average,Market Average,bread,01/03/2024,196.34,204.72,183.02,183.02,NGN
Nigeria,Market Average,Market Average,bread,01/04/2024,183.4,191.36,170.52,170.52,NGN
Nigeria,Market Average,Market Average,bread,01/05/2024,167.34,175.01,159.68,166.56,NGN
Nigeria,Market Average,Market Average,bread,01/06/2024,163.89,171.05,156.73,164.68,NGN
Nigeria,Market Average,Market Average,bread,01/07/2024,163.77,170.8,156.73,163,NGN
Nigeria,Market Average,Market Average,bread,01/08/2024,161.76,168.55,154.97,159.58,NGN
Nigeria,Market Average,Market Average,bread,01/09/2024,158.42,164.97,151.87,163.61,NGN
Nigeria,Market Average,Market Average,bread,01/10/2024,164.55,171.2,157.91,165.55,NGN
Nigeria,Market Average,Market Average,bread,01/11/2024,166.57,173.14,160,169.69,NGN
Nigeria,Market Average,Market Average,bread,01/12/2024,171.42,178.07,160.39,160.39,NGN
Nigeria,Market Average,Market Average,bread,01/01/2025,157.57,164.02,151.11,158.86,NGN
Nigeria,Market Average,Market Average,bread,01/02/2025,157.94,164.08,149.14,149.14,NGN
Nigeria,Market Average,Market Average,bread,01/03/2025,145.27,151.19,139.35,146.99,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2007,10820.99,11003.31,10567.71,10867.12,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2007,10831.49,11050.21,10612.76,10709.98,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2007,10641.89,10844.51,10439.27,10632.82,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2007,10586.58,10774.64,10398.52,10528.3,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2007,10510.32,10687.74,10332.89,10619.99,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2007,10690.74,10865.66,10515.82,10628.32,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2007,10731.66,10901.46,10561.85,10763.05,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2007,10902.73,11070.01,10735.46,10863.83,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2007,10996.57,11162.15,10821.8,10821.8,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2007,10875.53,11071.33,10704.6,11071.33,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2007,11160.48,11352.3,10979.2,11352.3,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2007,11518.06,11707.54,11290.43,11290.43,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2008,11392.16,11586.31,11198.01,11553.19,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2008,11687.29,11883.58,11491.01,11847.3,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2008,12040.45,12239.6,11841.3,11892.73,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2008,12037.15,12234.3,11707.58,11707.58,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2008,11699.54,11986.93,11487.43,11986.93,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2008,12025.23,12298.92,11801.02,12298.92,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2008,12461.08,12693.53,12228.63,12594.61,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2008,12864.99,13091.55,12278.5,12278.5,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2008,12363.98,12637.75,12090.22,12494.04,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2008,12552.35,12808.78,12295.91,12317.21,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2008,12266.62,12510.26,12022.98,12123.73,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2008,11999.14,12434.02,11772.62,12434.02,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2009,12475.64,12926.96,12217.72,12926.96,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2009,13242.51,13528.72,12921.75,12921.75,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2009,13234.44,13513.03,12955.86,12995.56,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2009,13204.37,13470.9,12937.84,13222.55,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2009,13358.51,13608.34,13108.69,13177.34,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2009,13180.95,13771.06,12941.52,13771.06,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2009,13937.55,14241.16,13633.94,13730.23,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2009,13874.72,14157.61,13591.84,14022.81,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2009,14224.9,14494.88,13954.92,14058.97,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2009,14210.61,14468,13855.82,13855.82,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2009,13850.72,14112.89,13588.55,14018.1,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2009,14018.91,14272.34,13765.48,14208.1,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2010,14293.89,14543.43,14044.35,14362.23,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2010,14529.17,14769.61,14288.73,14421.8,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2010,14594.94,14829.09,14360.78,14527.21,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2010,14679.58,14908.66,14366.4,14366.4,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2010,14387.34,15002.94,14146.62,15002.94,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2010,15208.78,15521.73,14683.05,14683.05,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2010,14755.41,15078.77,14432.06,14861.57,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2010,14937.18,15236.99,14637.37,14950.18,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2010,15032.39,15310.98,14753.79,14921.64,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2010,14976.2,15239.16,14713.24,14737.99,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2010,14711.45,15040.42,14454.48,15040.42,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2010,15128.71,15398.95,14858.48,15188.89,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2011,15361.71,15620.21,15103.21,15268.56,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2011,15453.74,15703.91,15203.57,15534.73,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2011,15755.05,16001.98,15508.12,15860.87,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2011,16117.7,16365.11,15870.29,15888.76,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2011,16046.67,16299.07,15794.27,16155.08,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2011,16294.76,16546.66,16042.86,16115.34,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2011,16161.92,16413.66,15910.17,16326.09,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2011,16400.56,16654.95,16146.17,16387.71,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2011,16476.97,16726.58,16196.74,16196.74,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2011,16208.09,16484.14,15950.73,16484.14,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2011,16593.57,16862.75,16298.09,16298.09,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2011,16351.91,16624.42,16079.39,16449.27,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2012,16543.35,16809.2,16277.5,16515.88,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2012,16628.03,16886.61,16369.44,16546.01,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2012,16647.65,16901.81,16383.84,16383.84,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2012,16394.58,16654.45,16134.71,16355.11,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2012,16333.37,16586.04,16080.7,16123.42,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2012,16037.4,16289.72,15785.09,16039.58,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2012,15970.85,16215.9,15725.8,16186.37,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2012,16248.71,16500.88,15901.27,15901.27,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2012,15925.94,16190.2,15583.95,15583.95,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2012,15508.59,15778.44,15238.74,15407.86,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2012,15291.59,15547.57,15035.61,15451.54,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2012,15416.46,15668.28,15164.63,15572.36,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2013,15667.68,15917.68,15417.67,15579.04,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2013,15723.72,15967.85,15291.92,15291.92,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2013,15311.84,15580.1,15043.58,15135.33,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2013,15053.85,15311.74,14795.95,14983.46,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2013,14853.58,15098.59,14608.57,14790.7,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2013,14656.11,14890.39,14421.82,14854.19,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2013,14840.11,15077.26,14602.97,14655.05,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2013,14666.32,14900.51,14382.3,14382.3,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2013,14341.7,14581.01,13549.91,13549.91,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2013,13252.13,13569.1,12935.16,13478.09,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2013,13218.45,13511.39,12925.52,13143.11,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2013,12936.84,13198.42,12675.26,13112.62,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2014,13070.06,13317.73,12822.39,13074.47,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2014,13158.77,13389.69,12732,12732,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2014,12746.19,12995.34,12391.08,12391.08,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2014,12272.54,12521.94,11916.3,11916.3,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2014,11645.62,11891.38,11399.87,11852.44,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2014,11639.51,11873.29,11315.74,11315.74,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2014,11074.15,11302.25,10798.3,10798.3,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2014,10531.04,10951.35,10314.03,10951.35,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2014,10897.28,11139.87,10654.7,10710.97,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2014,10727.19,10950.27,10504.11,10588.53,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2014,10623.14,10830.12,10416.15,10458.09,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2014,10454.05,10650.57,10224.46,10224.46,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2015,10129.02,10321.86,9936.18,10188.64,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2015,10091.67,10272.35,9910.99,10113.77,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2015,10043.56,10213.62,9873.51,9995,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/04/2015,9945.91,10107.75,9778.11,9778.11,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/05/2015,9705.84,10104.22,9544.39,10104.22,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/06/2015,10197.79,10403.01,9992.58,10216.82,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/07/2015,10390.97,10582.49,10199.45,10475.98,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/08/2015,10712.68,10898.56,10526.8,10565.32,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/09/2015,10740.09,10923.55,10556.62,10558.51,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/10/2015,10603.52,10786.88,10420.17,10499.94,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/11/2015,10428.2,10604.67,10251.74,10445.68,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/12/2015,10331.57,10500.02,10163.13,10440.62,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/01/2016,10371.7,10570.15,10205.13,10570.15,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/02/2016,10627.4,10802.66,10452.14,10781.36,NGN
Nigeria,Market Average,Market Average,cassava_meal,01/03/2016,10976.42,11883.92,10797.66,11883.92,NGN
